,family,txn_hash,output_index,potential_ransom_wallet_addr,potential_ransom_btc,potential_ransom_usd,unix_ts
2037,Locky,3f21bd405376fb6b42af52676bad769c410fd8157bfa80efb211424832b77dc2,1,16da3uHVi7Pv53Hbzi6ZDBC1KQuEt7oDny,4.0,1637.04,1458527176
2038,Locky,7f71e88971310b50392dc48a730bb2ff0162e2dc1a212368fc916b685d76a6b0,0,1L3kEqZZzhXcxn1Cq5YAaWyG5t2q8nn9eR,0.4999,204.59,1458527176
2039,Locky,32f332d329a9d9010658a4085bff1f320f82bf397e478462c24d1880a9486f44,0,1G4Jo1CNU8yirpBKjQLQFeaavaeykspMVf,0.5,204.63,1458527176
2040,Locky,55f79b05c63f4a9c44c9e0c52feda43d09b82936617285e6bdd8f0d9bf2b8386,0,1NbTbE4J68RMuUhJyhVNwyjfA8a9YLyWXf,0.5,204.63,1458527550
2041,Locky,b6ab4d78e5712fea81744aa5196ddd5b191525f825063f82c7ddf88bc4d9a956,0,1DYzxwEg99p8nHf6QU4WjyYLmJayPPjqu4,0.5,204.63,1458527550
2042,Locky,f233fb5ed6b7559e0366eaf218bb8582947146fdaf65679dad2e1d2a021b9a03,1,16Di6hA8MH3dQAQMJ1hD1k7jcxKzC64P7R,0.5,204.63,1458527550
2043,Locky,cd01925e4b01cd2ad94da51615ed73bc461deb7d80a9988a39f8d9aabed477a6,1,19KCvHzFMYcTFfhGxKYd24wBnaJLTvVex8,3.0,1227.78,1458527888
2044,Locky,171df11ccd78c46f2bbb7c8dfaceade31a22bb1ada914135c610dea87af6e8b8,1,1BndvUvPF82vCBsgDfRaNkZWzUJQNNBEm1,0.5,204.63,1458533543
2045,Locky,7f8b1f5b5ca3ed3004f306dc35062f79f169b4c1065decf4a42a9c7616516b6f,0,1L5yrY6a69y2zoDWr94CcytoBtD41Ykc54,0.5,204.63,1458534661
2046,Locky,01a8b5dc090b214b97698528c6de1fa1122116778b4004d0a85c4e84d3c7525b,0,1NJ2qSBJNDyReB6vVfMWTgQ4rWZQ3sASRo,0.5,204.63,1458534661
2047,Locky,e38a066646ee04b2ecc25024b23bf6dd7da299b1cad0469fb49090d03dedc305,0,1QQX1AnFa4sN61yXGZmMVjx5jcQjLgNeD,0.5,204.63,1458534661
2048,Locky,9965dc8985be4f5556c377d7da4cb6e712f0fd30c5026d352e0c9fd1f984b721,0,1Cy8e4DE9vacwaRepGcKtuKf42WjQvfSGW,0.5,204.63,1458534661
2049,Locky,9b776bc67c62289d37cd942edab41207925121cb359c622ccb0a9163986ba770,0,1qgShpCjm4GqchAjpDuGDpQEBKgrE3uT2,0.5,204.63,1458535256
2050,Locky,04fdcb131ed9c6203f4ae68bf1cfa845ad52328fc74e99e11423d0bb1097b608,1,1BdcdfpmeyUEdEHeFXCfPaXR8jf1BjSk4z,0.5,204.63,1458535256
2051,Locky,fda0b75e52c321725d6fe52adc3435bb193c18e3c587ea10cf0389904ede82ea,1,1Q66CkptdKoXhAGm5cZqsTCyq7n27xHFBz,0.5,204.63,1458536913
2052,Locky,49b6ed281e39995c73df89c24742700e5dcb8d8ca3af7fe4a3a99fcae39e4c7b,0,19r3TaJ1yWrDF4brmYWyP8BngXdVM49BGm,0.5,204.63,1458536913
2053,Locky,d5d85aa7f21e944f0acfa3663f1abf80a905ba40d8e59ac236963dad866e754e,1,158QAHR46pW4bCgbCmwiZgFtrYzGma5FoJ,0.5,204.63,1458536913
2054,Locky,68383e172da1a788724df4bc82819689be55ac36aa73d66c9bb56a95650859c7,0,18jSqmnJrQzwTjEJ3C3CGiVnHMJhcxw94d,0.5,204.63,1458536973
2055,Locky,55c1c229754975d3eaf7bdac1f6c240c7e2f141105b0b7437c7f124bd23a4200,0,1GgXFKMgJBpSSQKuQAUijAwUc7g3RAfgZ3,0.5,204.63,1458538225
2056,Locky,cdb537f0fb3aa7bcd6cf63acd4b310197e992b9816fa26d5e8368fe098a3ef08,0,1M9g8bRdxhNC5HKqW9mP2ZSG7JY1c3TkxU,0.5,204.63,1458539067
2057,Locky,6a0510f369cfddd21310ba16f1e1b7611918851019ce251f0e22a56580ad8c41,0,1BmCgQMbgnyaxW4HcaTmuQQWZADnxtqWFJ,0.5,204.63,1458539347
2058,Locky,ef8811ec5372833e5cac76724187f5964c0e069a6b6357f3ae249c1733c45bc4,1,1447kscuDr8A52kKJSGtdFYUACtELVQmdd,0.5,204.63,1458540236
2059,Locky,eb9a90d3f7323315a64a4496d1b2d444ef208adb023d9dc674ff962c3c5e3c7d,1,14pm1NstgjGH1mSVLSVYDENLJtvHFJeUQW,0.5,204.63,1458540236
2060,Locky,b2d6d1ab3e7a0c87be940bf591883ea0349cf7232d1f8549fc7773f782d4061a,1,14SF6MKXR3kxSszu2XP8yUqn1JeQo3ynMY,0.5,204.63,1458540236
2061,Locky,7efec4825d1ae7d713212feebd09b1297de2555256d252540767bbce34185d6c,1,1L6kvFCNMP9x2L6Ji7ysiT3jNczzbbQR4W,0.5,204.63,1458540236
2062,Locky,58157d3060a4278d5a58a902f312ebd0026a979d2c71c5d7e2232d8cd9117888,1,1BYotzaWFFWZ38v3eLZuvAZEVLB35SmFbd,0.5,204.63,1458540236
2063,Locky,d5c1cb5ec4605f9f2e9f176053849963cdf26fda64f004476cdcc30384af8f00,1,16JP9jp9Pg65zmyU5A7abXyQsgN5JHAtBB,3.0,1227.78,1458540747
2064,Locky,f9abbd7f14dd71e32eaf8e4627f32b6fcb11553c6841f0a71e1a909be47520f9,0,15AZeTX5TcsU2qc1dw4KZCbB9Rpd12nMAy,0.5,204.63,1458542613
2065,Locky,e510387100d2cc53a156177eb29bfc68b1e1b847693235867670867745d421e0,0,17j37iPhhLMdxbZEeWbnVz9CkBWV6THB1L,0.5,204.63,1458544135
2066,Locky,3aa2ed1c874dbdef1bec008f134faff302cb190a37c7194b1c502616625afde7,0,12XgoyE4BPET4Uuj9XFXti7Y8zBjZewbXP,0.5,204.63,1458545102
2067,Locky,8f7dda184fa5b2dec324e0026075865b432621a188038cf7cf9dd8243829995b,1,1MGNccHEoRMNeEZfq2jesUeQBvgNTn8NSd,0.5,204.63,1458545102
2068,Locky,c32ef16f55969941af40718704866e0805ae846726249fe81b7dd71b5eb4f565,0,1BBAfkewZDfw4zERPvFzCY9rZUFNDC1avB,0.5,204.63,1458546340
2069,Locky,5d4c6bf5610adc7e8b864f7a28b55ad84e5ceaa602f45f71048b11d47f922250,1,15xE77usdqgjRdqEfgKYLezcvkxgnKqXqU,0.5,204.63,1458547180
2070,Locky,1dfdc5827b03cfc3c357b34a5914905aa47f8624c894437689ea0dc44c796ebc,1,1MVDrEwLqzBQ7KvJV6BkZhzN998ZskZmrZ,0.5,204.63,1458547180
2071,Locky,3a21a752018d91918d0e5aebf36a798d5ea57dffd14d632a6c8907e9be70e9bd,1,1DptYdJJgoWycMrpRrvQcY7HxJNpNBtC16,0.5,204.63,1458548316
2072,Locky,b933858428eeb919e1a04acfb905f8187e2486d52f8c4fbcb3573af8a0e2f055,0,1HspEuMDFeYnvnRL3T4w353QuP6guqKWSD,0.5,204.63,1458548316
2073,Locky,cedcec9eb2956c4a9fa37edc77f98412f102341990a6cf7e3dc2ec19236b5c71,0,1G4Y1zinoqQHRLTWVTKdQFJ4EYchBxMxq1,0.5,204.63,1458549543
2074,Locky,9253513ab19f285b58840e062db403a859ece1e614d7ed47712495eac567276f,3,1pPkuJTjRLW7Frozbg4rzALz1nuL9eH1P,0.5,204.63,1458549918
2075,Locky,af9a0d4cedbab72ead2143638853fd3106cb9a800c025bb3be2b2e90d7506453,0,1AARJ3tCb1EE4ggkLwSabtA5Dd3LwHLzfZ,0.5,204.63,1458549918
2076,Locky,269c67af62f09d2567474f6df17b1e9b8f5c63c495bf4e40251f3e19047288d8,1,18YdHKFGc8irmrnm9vCKq2QuDmE2RNJyGK,0.4999,204.59,1458549918
2077,Locky,7ff4b07209d9029970afca029491d9b8fe9b9c6099f0cf77afead91959f81dd7,5,1N4E6EkPpNr9xVTNDzu1dAcRiMSTSRnBFe,3.0,1227.78,1458550511
2078,Locky,838ab1cbb92595afe6318737ee90885eb3c91a9b473d2cc213391c3128576e18,1,14MY8bWDGb1QqJDx6VDUnsqhnEpRNzAcaH,0.495,202.58,1458553876
2079,Locky,2e0f76ae00f8eb47ef2a87931eb692f8e12e5770766261e311779ea6c6b5dc7f,0,1NpHx1ogtubJQ7ER8QrqADqYrWRTbL7NsU,0.5,204.63,1458553876
2080,Locky,00c5d483f01db2016da232603ba3a6c7aa4db22df7734fb54d99a7c27521801a,0,1AyWpbs85cEK3zyUai3vNDAccvp542rfRG,0.5,204.63,1458553876
2081,Locky,2438246a25bd1979076039e9cdbe57f3ce20d2684fdfb3ae51fa03ba53135e43,0,1433FSZ5mdQdwFPvG6pNbgokoCT1NDr2f6,0.4999,204.59,1458554067
2082,Locky,d557c84bbf774ca0d200b94e9d1f6cd6e4139bb77162451fe83637ee9f4a57c2,0,1G8pxLj8rWMMJKwEjpe54vW1Pkye5mZMGa,0.5,204.63,1458554511
2083,Locky,d048e9a02f8aae4b937f64d148d60ebcc6781aee55ca0ce03d7d72db48d8590a,0,1DBZdT4CgqAAGqb8u81D3f783qVW71u2w1,0.5,204.63,1458554511
2084,Locky,a29a996ea3ca685400807a00845329d49373a61ea98f35129440a9a8822291fe,0,1DRbRCwxq2UywoZciMwAobXJ3AGieNys76,0.5,204.63,1458554511
2085,Locky,eb260d0fa6f5218e0f853b02ed8f7a7e6683991fe5499899b0db184ff8241aff,0,1FA9uCYSUAAo8iyZaKS15qjhMifTnSjxKc,0.5,204.63,1458554511
2086,Locky,bed6377c09061933f02b36bfa1e8989b0126109c92f0a7925bc4683e12ab3e78,1,1FN6qcY4izsU12fgRiDUUW2p9EtcuRv11t,0.5,204.63,1458556606
2087,Locky,cf4abe5bb566bfc93f58bdd01db21c624222b4098ac27d384068f744d201fe94,0,1MPKkG3cAuYAZA2tZnbCxxWRP3WaRDvWAx,0.5,204.63,1458556606
2088,Locky,bd15e01a5d7449e4dbc7be9c0f7c2dee8e918edd790151c4e88c812a71233a18,0,15ZnVUHi6btV8DMg5j65WnstKM3DFd1a7A,3.0,1227.78,1458557791
2089,Locky,bb671fdeb337ddd8a0d071312279ca8d6d79aa3ff63d293b25ea7b05200d88fe,0,1NZKw8r7jXrJVJkPUvsfpMteuJv2Km4dva,3.0,1227.78,1458557791
2090,Locky,09dac3bdbd71ace6521d0a5cdc9c5a5e6ca6411e2a9d281a1c3bbb2aa585e5d7,0,1Q113ntPtng3F3Zp9iU39PaE7LkpLypZuz,3.0,1227.78,1458557791
2091,Locky,2f9f63f1ce18e02845a6973573557524030be44a7dd8712ba4552a6d14d49b91,1,1HYv4jLUg8njAyboecuBRNGmqmyBFTtMLV,0.5,204.63,1458557791
2092,Locky,c80924c51327b68225fa3009b9e723b3528b7517d12f1014c859ba389661e601,0,172fnK24pLXxqBvcix9Q9Uy3MzmyAJHpop,0.5,204.63,1458557791
2093,Locky,88252bef7ca0983285261f7be0ed4b91e1589e92c706c980845eba7838fb70ad,1,16SmCxKM118Qsoc1D2Yy8zUopnp5kEd2pP,0.5,204.63,1458557953
2094,Locky,f9fcc73b982e86c64f6c895b891542395a59953da87c9e41b5890af490d03efb,0,1GWbWy42cHKAStuymMHQ23HdYjYmasSHjc,0.5,204.63,1458558546
2095,Locky,737102222d18016ab4166ae7493831c203dd5d7096201cdf269392efe8a95f7b,0,13V7ikqxaqoZoEdb2QfqKyWKhFgA7Bzz3i,0.5,204.63,1458559233
2096,Locky,a462f41b494d9116a915f3f6c24911d92273cc752113442ed76a0c993e59e1a6,5,1AFHBu6PHzNcAwNFS6cSPhwFDJdvczBiz3,4.0,1637.04,1458560668
2097,Locky,bb831b1a499321c207fd7b73b586471bbf578d9aae8cf88faeb0421df733a12c,0,1PUzdhsfZekWctTFyAd8KBPe9v4GVc3QcW,0.5,204.63,1458562398
2098,Locky,1fcad803e5924e2d5bf8d338c6016b76787571ce35e84e0e87fb6b424b4865e1,0,19nq29xWSZFNdWFe2CARePs8UN7cCWH1dK,0.5,204.63,1458562398
2099,Locky,c084eed1b8994e40c1318d96d6be312aa2a2c23ca05128e761f52f81d6b44be3,7,1Cqa1dJdPVVThB5MTc564zNWHwjxCRh2C9,4.0,1637.04,1458563722
2100,Locky,13d48eca6d72a4ead766adf9170678fe9e5ff050cee4e9039c5af99ff9d6abfd,0,13KARJbX2s6NEBZsVLQXwskRBvx6U1Amp9,3.0,1227.78,1458563722
2101,Locky,8e68a2b701a51436277bc426c596fb7373f18860a0d442c21373734c545414d8,1,1N3KgryWQrN3eHTnVHjxFYj8N8g1KePUyY,3.9999,1637.0,1458563722
2102,Locky,5e244fb22d8f6c18b4f6db1d3ed78a4491d4d0d90545dd25adc0077b2e0a689b,1,13kRyzbyPtQ8Pte3zp989oL1nw1QZ7Bn1X,3.001022,1228.2,1458563722
2103,Locky,2fd2b1042bc1e0b9e98deba4c8baba2a7f6ceb913ba7055e6999e6600270acb8,0,13B4CXh3R79o1PpRkXbFV9nKDpDBCUZL1Q,3.0,1227.78,1458563722
2104,Locky,d062387c5a9c17a76b496742d2316f94ff14503c2c4709875f3b2f8b51fcbfa2,0,1Js9FRm8vzbLtUtXqgkHwSCAw989K4ktXG,0.5,204.63,1458563722
2105,Locky,da617c443a45a5897f94f58d5f521537388a6a9ad33721928c0061a6919e3793,4,1LPVTbSMoH6L1qmSShKSVMG2dposcNawDw,3.0,1227.78,1458563722
2106,Locky,b91d8ed937752659e349fc27b512425fa1efb484b64c20edfb1703a2587ff9b7,0,1Q8ZGPzLhbYG9XRMDT9rYKXTZn3ZEWuC9q,2.9999,1227.74,1458564236
2107,Locky,b65323ce1a837e49165f2e056a6cf5784f15b4a4fd8f81b8b21c58a1aeb93bfb,11,1PvEgNxfVgUWPQ6u7d1xre6y1snbzpL35,0.5,204.63,1458567692
2108,Locky,663de150b56f01bb07a081b1acd27be10dd6f0ef8cb04773f1bf2ae978e2b94c,0,1Mw79xXXVb97fUVrQixZK5TJRSVSs6ZfmM,3.0,1227.78,1458567692
2109,Locky,1355348ff7a15b3d28cd9f21876c002ae35ae9d604f072788179d65b5c13adb3,0,1Ajt6kxWz43oapibce8KCvs8yNc2B16qM5,4.0,1637.04,1458569644
2110,Locky,f01678b3ef9976abb9dc43d8fe2f04968f213a7199ab58b23d58feaa23bea0e7,0,1HZ55id8tgt7cXYLSJKeEuaAsZFgqNV3uz,0.5,204.63,1458569644
2111,Locky,410b25ecae2d7469a1e6c2de2954eb1116374c8d6331dd19f326dc244a2e3d89,11,1Cqi28SBfmWe6ynNZGhSof7K6ZjRpKaQWo,3.0,1227.78,1458571691
2112,Locky,b34985ae089c738971f21a5036f6cad7175d1ebf6567933eef2601bff8d1c4c8,1,167HDDg9BqknQ6NyY6RfLNNPhYMUjGTUou,3.0,1227.78,1458571691
2113,Locky,3c1261da74f57ae7c6c66206babe06d6f374eef40ad2e12991388d7ddb694f44,0,17bQsNeismqrN9tSVTmnSosN89tvhk6hJ4,0.4999,204.59,1458572038
2114,Locky,ce874037fdc958897ce40d4fed31e103303da4357153788d3ec95a4caef21883,1,1P8JPMfMv8kPTtze4tw13WQBScf25AiDWJ,4.0,1637.04,1458572038
2115,Locky,39dd26488f9bb39b8fa67d7657aa30642c7e35c9172a08485d6ff9c451240bac,0,1HsyabyUyNr8dusXPiGAxzMc78ucFLJJMW,0.5,204.63,1458572668
2116,Locky,a0a654e8183e5a5a81934f7d331b75c5b683245a031c845ca85b0a795bc9cdec,0,1KBXY6ydcwey4J4YNcXJuYcyJJUFDapy6U,3.0,1227.78,1458572668
2117,Locky,a582e54fc8f3234c343605b700b38cf612f5dcbe663443ea455087fa827b2b03,0,1HkmmxDtrFFc7UHZj4k8fjuz8nTskYehu5,4.0002,1637.12,1458572668
2118,Locky,8f5f9216bc8ee3e4413f56d56df43f69cb79d0dc354c8d779498a294e5757cd3,1,19HEyAaJgwC4TgW6J5QerqM38gzTmqrBji,4.0,1637.04,1458572668
2119,Locky,6a900c6e8ff5a230ffc30fa19bed0f3255e43e16f98b4efb8695435a6a3c3de9,0,1KU7sVswcmo81Vm7HbmcRwxZQ5fzNf43vD,4.0,1637.04,1458573022
2120,Locky,b8f262dea10f9f2afafa8216ae01538a1c6c4136bb884f7ebe171709a79afb51,1,1Dfq4wcnyttZL91DgF2zT14ECbiqa5wHQ1,3.0,1227.78,1458573022
2121,Locky,bc5713cb5d4bf35dce451bca15fdde076ea3b72469983b1fc27bffb2f2627958,0,1Mn2pikAyGoGse92P3Y5yPDmgGNitfyZeq,3.0,1227.78,1458577908
2122,Locky,e48cb2afec65e3d29a2edf961d42a538114d697dc125c971e2025a00c149fdc1,0,1EJF6PNG16WJafiWWoC1DL8Rz1TPKBzJUQ,2.9999,1227.74,1458577908
2123,Locky,731b5c8e5558ae3f142431bf3c4b8fea3a1281d750f922f6dfee66404a9c580e,0,1yZkWRa7pWdVGkQYJcUhwtX9VuMcekhra,3.0,1227.78,1458578725
2124,Locky,9c8d3a09f1f47d4c970d7d59f64ab8c906115856bca2c0b579da421543f56685,0,1Ho64T9Ld3WuxuuH9Rht88MWLQzLJWZoBu,4.0,1637.04,1458578725
2125,Locky,9a18d259ba1f3e766c69a0a682643ec4af4f6306a73a137ed0a66aeda08033fd,0,14fGBoPcRyk7KYTqRuu8FvVWnj8aSqSQpt,4.0,1637.04,1458579673
2126,Locky,b8d6d3d25e39f4a76e9c0df70368aa760c98df7be78512c4a814d3841a38c71c,0,1Pub4vfnfL7fGB7HsdL9FTGbHHnUY7bDhN,0.5,204.63,1458579673
2127,Locky,a2e4d609e9e3cf7aa770ee7295b8a5e7deb74fe56832134a34effbb24797c69d,1,17aHCNz9RCzPC1DzzZLTVZLYRDvHbFDtj9,0.4999,204.59,1458579673
2128,Locky,821200dc2df8a2aa79f52195acfe48ba0677f345f1194eaf449d00cf987b3d89,0,1EXEHhieAjozBcyEq111HhXc4cxposPFTp,0.4999,204.59,1458579731
2129,Locky,5f4bfe4e0e7453d1bd3a427378c30df807dc35a52d718ca2de8493cf8044a90e,0,1Ap48Q2CCFLHNJ1xvug4baQLwUXUpq9Gf1,0.4999,204.59,1458581895
2130,Locky,1af011e225113dafb6c63b9a7248583915000760d20106c6ef3bf9a6e9ccb131,1,1Euk8GM4zMSe3kHD4vG6za6ZcW7oCNSLjq,0.5,204.63,1458584381
2131,Locky,ee02bf54ea08a91bebf856ea026de607ae84cfce22ae8343d9b9a36cb92942ff,0,1Mu8kbLHE9tHvSf29QiJbPVkdrK5E5LaWk,0.5,204.63,1458584381
2132,Locky,d98a37ce6a481419b4dc0a1909e373854c92e5dc51ccb5a5b66190f3e59dee08,0,1XGBBdB9PwJbUFambTiocrCV6fZAmuKkN,0.5,204.63,1458584616
2133,Locky,2263b55502aa7497373ecebb806fd486bc60104880086a5244f3cea614fca1fc,1,17GCQpLfAqX3egfRyh7uVLNmPkCpk8bkj9,10.0,4092.6,1458586883
2134,Locky,76775e6f7cbb30b165e75d8e07b4d6429208a676d8c368ee27ee82009b56181b,1,1P6XVanDW36eSKBDp6sJoaiKbmanXCgNrd,0.5,204.63,1458586883
2135,Locky,e047e42ac6d6d7666110cd3d0e005a91f67fb434931a1d84334722a70eb32a87,0,1GfHqE6NevFzDd6s8F4nXSVoNLd4h8inQN,0.5,204.63,1458586883
2136,Locky,6ed811174cd0d60f32797cff7828a131a0e5046ef6dfda26142aff3e0d0e8cda,7,1P3bWT24QKHHo2YcqsJecx86tdSEki51dP,0.5,204.63,1458592164
2137,Locky,e618e983d072a302afc5566905756ce9ef7eaff27c7c1b86584a476a312613cc,3,127M2VSzFNghk8sZs33vDcTZT5cxndenqS,0.5,204.63,1458593348
2138,Locky,02116e3bbcf0259bdee3c4ef29ecc20044b543842a9ebaa706da1cdb18a023b0,11,1N4SiU2MTxYPqzWw3C5YMzqBVeB1t9uaaR,3.0,1227.78,1458593785
2139,Locky,67ad728aa2d851885285ea9de5506fe755e85fae9f56d3f9f21e9044f04d296b,0,1BBb6RUeiqwUT2GJH1DNeKsru41EznDfRz,4.0,1637.04,1458597126
2140,Locky,70c67d88a4670e159aaf9fd30f4996033d952ab92d16a3a3d0db33534aaf8c22,0,1PGSkg24aVjA3op4rALn1gxRbAwtwJSvyW,7.0,2864.82,1458597126
2141,Locky,306c61765b12d639a72f4d8a9f17732008dceff51687415ed3ab23f1647616b4,0,1DJNTTtvWu7NQ5oFKMqeti3gLUorJocxp8,7.0,2864.82,1458597126
2142,Locky,3376409e7b425278e4b375cee3b01dae5522b0d7224e4a810f94606a127d2ba3,17,1PLGPM5Z64NC5pXZ9jmgYeizrvWWRzDRwR,4.0,1637.04,1458598684
2143,Locky,e982386aa3d9a6f0929e1b2dec6785450b013c43bdb85b8ee7ec0c8789cc6f93,0,1L72MuvESscAHxP6K1Pr6XggNmH74DCLqQ,0.5,204.63,1458599597
2144,Locky,30a7162087a2a20664f89426536ae9342f472208ca3428add345604202d80271,5,166qtF6BzzvN6izVvyTtyKNbHEUA4Ejpu5,0.5,204.63,1458601150
2145,Locky,4f01c68bdcaa0d2ba80439e3a1ea929c592e467b63d299ff2f385f505c35801e,1,19e7kLTBwzm7bawr5jkSNqhkoRkhkgXkzb,0.5,207.73,1458604157
2146,Locky,db6e11db43d53ca3f6d5f8c033b7b5359c74e355dd7df6ae0cddc619afb010f0,0,1MAKN5rJXYKECkTiVP8Hy8fWp1zt4LvtuY,3.0,1246.38,1458607269
2147,Locky,a352f6ee3eca86ffb9952997167e3762e4bfe044f0ecb666be3a5c9bb009fabd,1,19hTZgLgSUdaUUNWZa6D1gFut5LkdF3rcM,0.5,207.73,1458610154
2148,Locky,936034e3f5b6a7fb363bb5ce2dd33d99d6924b95416c11dfc476008379c23da0,1,1EXTcmKoE42BPRGvsGhK2VkF2w6HGc2Eo6,4.0,1661.84,1458610239
2149,Locky,593ae28de3779397535be80c28b49d3500bb3c1bb2e2598c589e5bab8d187408,0,165eYxQM3CkycvGJV77hTSs5TE7rQw4KrV,1.0,415.46,1458610239
2150,Locky,4a335b841db100d05baf51ae6ebcf64b0c6fc17e232b40139ce806c636f9c178,0,196rh4vNV34BbQq57skysLc7qvETttMvSQ,0.5,207.73,1458610239
2151,Locky,8f94de804621f954259dd0a93f678ccce50573d38053dc60637227551abd5ce6,1,12tmur4KxzabPhe5iXDW5KE9KHDtAFPihd,1.0,415.46,1458611171
2152,Locky,dac0d4e2dc00099e6737f3723b4c077c4702e9027dd0a1dc8605ecb580bb6b0f,0,1MXgdXj9SGae4KhhfrNewqbnkj8inwj6JZ,0.5,207.73,1458611171
2153,Locky,ec940094fe0785f3a35f31d4adc8ae00c7e49ef601c53c0e2cc9f0c3b3281fc5,0,18wYATuao3mrfPFwVwf3qfPnzz8wxadx7H,0.5,207.73,1458611986
2154,Locky,f7b9e1d99622e08197edfcac544940be54a6af06e1a3ed1907a1fac9194e9ad6,1,1N9875FNrsos6pCqedARTqWrrcXrjHZQsR,0.5,207.73,1458614685
2155,Locky,b5ae752c72df221149f110c0db85e550a6a048afcbdf9abeab4e67b574a2b186,1,15cpWcbAwNsBhNgsuhSBCqvCRnjFfUGhqY,1.0,415.46,1458614685
2156,Locky,83eb660d422ae2cc074d9bac643632fc88a239fa1d005485fddf519d23c951e3,1,1HfR11r9sAUHAGr5RxWJNjXSFPtLG34E6t,1.0,415.46,1458614685
2157,Locky,23b3c1d0fd45332664f206873de4cf4500b788ad5a9ba841acdc6ae3b01c7d77,0,1Ba54P2KqbjbynfPdAUZ8kJWzADSwQRBuH,0.5,207.73,1458615974
2158,Locky,f79da013f19187fc4629da1000e3fd11549b794b09c775321256506c21783a7a,0,1PcAufT8gg5BQotD5Ri4ta4G5thPf2HBDP,1.0,415.46,1458617540
2159,Locky,992e79b0855c3e79f9b37482679ba998190635d082b3356e64def79bc4dcd1e0,1,1JqdoNaBG1JM1Lswbvdh6Zbs6VdC2JGaMT,0.5,207.73,1458618663
2160,Locky,a379074d66ab86022656bb153121c2a4dd73d335c4261e2cb77d2692c177ff2b,0,1AbenVq1QxvG1o1ojCWCqE7545aC13kg9i,3.9999,1661.8,1458620217
2161,Locky,db3cb77014bdee2246b1bf371da31acb2ef25046c5438883900059aaba682006,1,1GzhZNmfxH8vLoZveMzVPmGaNjDmEhLVpm,1.0,415.46,1458620217
2162,Locky,b313ad58e7de928cb4191b667d16194f96094de5b4d16fe59eb3c883014e48c2,1,1J1dBxGkd9HnzAGbwqNMzWyMPrLu7tFzLr,4.0,1661.84,1458621119
2163,Locky,bdb1f9dff7e064d7b3674c8ae34333e369e4668ceb116b5f463c0bb3b64e6b67,1,1NHayeA7L59QJFEM2XVWu4GSiX6mt1v19p,4.0,1661.84,1458621119
2164,Locky,faa07232fd069687fe7912aa919877811815f40b12ae59f3243dec4b2f63aecb,0,1BvxZpsRPATVZ537FTutokRoLdopVHrSQc,0.5,207.73,1458621119
2165,Locky,923d7620a273320197703c1b987caf25e7d489c4726a1b5fd45416de72d9c31c,1,1AgfXu66q4hU3Rgrp3tHp25zrCpqSixa5E,1.0,415.46,1458621835
2166,Locky,c2080d2d15e7253c1cc7bb0c9f7b078dc9072e609eb4dff867e7ec99cf548024,2,1QL2KhS6jVGFpqbgYHErHxkP4VMik7Pw3c,0.5,207.73,1458622340
2167,Locky,6e6c18c87354a52e01ee95e0e44e203a2af1b86f40684b21fcdb69dece6fc4bb,1,1DV8saL4mmGWgh7BhE13jtoxSmbg5Z6eJ9,1.0,415.46,1458624110
2168,Locky,345fb668c57da5b5cd5e44556c17ba2da67dd11f512dad334902ceefc1f2fe0d,1,16vLMCpP7cMN7ePuXdEfJRVr6R4XeeSvgU,0.5,207.73,1458624110
2169,Locky,5ffbf9e945396dccdf3ac10afd4806b21543572f8d924ad8772572d826da66a7,1,1FtcmW1m6VJeWgFUp7Q5gWLmpXyBvcHcUQ,0.5,207.73,1458624110
2170,Locky,8a39210ee25b9710ba7255be4eff179cdf69238abca03ec4036f6bb99a5389be,1,1Jyd5x7v1mRujVYKtmfSVaF8ZaW5utRNhz,0.5,207.73,1458625150
2171,Locky,3c6e5b8cc1a1d0370e89713fae2ef96806576e6047b8d148a85859cdfe338bae,1,1LokaSA7FAPy1DbApb1JdF5J6jmXrujXUw,1.0,415.46,1458625150
2172,Locky,0a306ef55007ff88b0b4083af51b3cf6b5402eb695e747cec68c9ff058b7cef0,1,1DKHJa2YXtCsB8xkWs47L9xpUrvfv7geiH,1.0,415.46,1458625150
2173,Locky,b7b7ee378a16f3e529604ed4745cd78cbd8b2770a9824b3cd661528fb3da994e,7,1GmG7iEY3TEhb2ePKm48VJR2DZr7tUM6p9,0.5,207.73,1458626549
2174,Locky,f27744e5684878f28be2449955701f915d02caa9447d0177b30c38d40bba802b,0,1PqoP8119YMyqEwkS1qo3Q5xoRk9mGBksj,1.0,415.46,1458626549
2175,Locky,ffcf604bebfec9fab69fe1f4af310a3ec1a59395f98f1d75381608ed0526e45c,0,1KkzyRr85d4ESTTZ6WVfR3qq5Jan9uYRwp,1.0,415.46,1458626817
2176,Locky,ed6d22de7e6b8cb2f359004dc96cd349068ffb012821559cca53bcc866a80af3,1,1C6fawur4smUwEBKbiCF7DBmoc1Nv7gmdH,1.0,415.46,1458626817
2177,Locky,5ef4b99196a50917c2e41e2b2a09a923586c6827aa7e7948fca08a4e283183f2,1,14uojWYkSLLJTyPUk94Rdsbfu3wdgqcqti,0.5,207.73,1458628064
2178,Locky,df507b4967b06d0ccc783ca44ad36428617d940744435c635db8166f940c9477,0,1EJCkDx3YmiTPQcQrU7xw93uzRYjz6iaX6,0.5,207.73,1458628064
